pid,product_name,product_category_tree,retail_price,discounted_price,image,description,brand,product_specifications,section,category,subcategory1,subcategory2,subcategory3,subcategory4,bias,sale_percentage,tags
HK41475,Milton Aluminium Pro Cook Pressure Cooker with Inner Lid Non-Induction Bottom - 2 L,Home & Kitchen >> Kitchen & Dining >> Cookware >> Pressure Cookers,1375,1100,"[""https://assets.myntassets.com/dpr_1.5,q_60,w_400,c_limit,fl_progressive/assets/images/25144794/2023/9/26/a19cc240-7736-4c9b-acef-339c1ef062241695702290617MiltonProCookPressureCookerWithInnerLidNonInductionBottom5L1.jpg""]","Silver-toned pressure cooker made of aluminium with a capacity of 2 liters. It features an inner matte finish and outer gloss finish, along with a premium bakelite handle and food-grade nitrile gasket. Conventional safety valve, hot plate safe, and flame safe. Comes with a 5-year warranty. Dimensions:34.2 cm x 18.7 cm x 17 cm (Length x Width x Height).",Milton,"{""product_specification"": [{""Product Design"":""Set Content:1 Pressure Cooker\nColor:Silver-toned\nMaterial:Aluminium\nCapacity:2 L\nType:Pressure Cooker""}, {""Features"":""Inner matte finish\nOuter gloss finish\nPremium bakelite handle\nFood grade nitrile gasket\nConventional safety value\nFood grade\nHot plate safe\nFlame safe""}, {""Size & Fit"":""Dimension:34.2 cm x 18.7 cm x 17 cm (Length x Width x Height)\nCapacity:2 L""}, {""Material & Care"":""Aluminium\nWash with soap & rinse of with clean water""}, {""Type"":""Pressure Cooker""}]}",Home & Kitchen,Kitchen & Dining,Cookware,Pressure Cookers,,,A,20,
HK26916,Hawkins Nonstick Appe Pan with Glass Lid,Home & Kitchen >> Kitchen & Dining >> Cookware >> Pots & Pans >> Pans,1500,1200,"[""https://m.media-amazon.com/images/I/61Rh0oXtQ8S._SY466_.jpg""]","The Hawkins Nonstick Appe Pan with Glass Lid is designed for making appe, a popular South Indian snack. It comes with 12 cups and has a diameter of 22 cm. Cast aluminium construction in black color with red accents.",Hawkins,"{""product_specification"": [{ ""Brand"":""Hawkins""}, { ""Material"":""Cast Aluminium""}, { ""Color"":""Black with Red Accents""}, { ""Item Diameter"":""22 cm""}, { ""Special Features"":""Nonstick, Glass Lid""}, { ""Capacity"":""12 Cups""}]}",Home & Kitchen,Kitchen & Dining,Cookware,Pots & Pans,Pans,,A,20,
HK39038,Prestige Aluminium Select Non-Stick Kadai,Home & Kitchen >> Kitchen & Dining >> Cookware >> Pots & Pans >> Kadhai & Woks,1130,786,"[""https://m.media-amazon.com/images/I/71kKZrnSj-S._SX679_.jpg""]",The Prestige Aluminium Select Non-Stick Kadai is designed for cooking various dishes with ease.,Prestige,"{""product_specification"": [{ ""Material"":""Aluminium""}, { ""Brand"":""Prestige""}, { ""Color"":""Multicolor""}, { ""Special Feature"":""Gas Stovetop Compatible, Induction Stovetop Compatible""}, { ""Capacity"":""1 Kilograms""}, { ""Compatible Devices"":""Smooth Surface Induction, Gas""}]}",Home & Kitchen,Kitchen & Dining,Cookware,Pots & Pans,Kadhai & Woks,,A,30.44247788,
HK97016,"Hawkins Futura Non-stick Flat Dosa Tava Griddle, 11-inch,Black",Home & Kitchen >> Kitchen & Dining >> Cookware >> Griddles,4143,3387,"[""https://m.media-amazon.com/images/I/41L+sDu4y9L._AC_US100_.jpg"",""https://m.media-amazon.com/images/I/61xCcrbcGzL._AC_US100_.jpg"",""https://m.media-amazon.com/images/I/51XbRJkEr0L._AC_US100_.jpg"",""https://m.media-amazon.com/images/I/51py9DtcgiL._AC_US100_.jpg""]","The Dosa Tava is designed with just the right curvature and thickness to give you the best cooking results when making dosa (rice and gram pancakes). The flange, which firmly attaches the handle with strong stainless steel rivets, is uniquely designed to not interfere with the cooking surface and to hence maximise the cooking area, allowing you to make a very large dosa, or several uttapam or cutlets at one time.",HAWKINS,"{""product_specification"": [{""Brand"":""HAWKINS""}, {""Material"":""Aluminum""}, {""Special Feature"":""Gas Stovetop Compatible, Electric Stovetop Compatible, Manual""}, {""Color"":""Black""}, {""Capacity"":""5 Liters""}, {""Compatible Devices"":""Gas""}, {""Handle Material"":""Aluminium""}, {""Item Weight"":""3 Pounds""}, {""Number of Pieces"":""1""}, {""Is Oven Safe"":""No""}, {""Product Dimensions"":""16.5 x 11 x 2.5 inches""}]}",Home & Kitchen,Kitchen & Dining,Cookware,Griddles,,,A,18.24764663,
HK61671,"Tupperware Fliptop 1 Liter Bottle, Set Of 4, Multicolor",Home & Kitchen >> Home Furnishing >> Water Bottles >> Tupperware Water Bottles,2998,1999,"[""https://m.media-amazon.com/images/I/41BFGS4ldhL._AC_US40_.jpg"",""https://m.media-amazon.com/images/I/315Tpsk63HL._AC_US40_.jpg"",""https://m.media-amazon.com/images/I/71Auo-mMMeL.__AC_SX300_SY300_QL70_FMwebp_.jpg"",""https://m.media-amazon.com/images/I/61T-oOkvAPL.__AC_SX300_SY300_QL70_FMwebp_.jpg""]","The Tupperware Fliptop 1 Liter Bottle comes in a convenient set of 4 bottles, each featuring a flip-top lid for easy access to your beverages. With a capacity of 1 liter per bottle, they're perfect for staying hydrated throughout the day. The bottles are made from high-quality plastic and come in a vibrant multicolor assortment, adding a pop of color to your kitchen or on-the-go hydration routine.",Tupperware ,"{""product_specification"": [{""Brand"":""Tupperware""}, {""Material"":""Plastic""}, {""Bottle Type"":""BPA FREE BOTTLES""}, {""Color"":""Multi""}, {""Capacity"":""1 L/day""}, {""Special Feature"":""Flip Top""}, {""Age Range"":""Adult, Child, Teen, Young""}, {""Product Dimensions"":""12.6\""W x 11.22\""H""}, {""Product Care Instructions"":""Hand Wash Only""}, {""Recommended Uses For Product"":""Travel, School""}, {""Number of Items"":""4""}, {""Reusability"":""Reusable""}, {""Finish Type"":""Glossy""}, {""Unit Count"":""1.0 Count""}]}",Home & Kitchen,Home Furnishing,Water Bottles,Tupperware Water Bottles,,,A,33.32221481,
HK89146,Silver Plain Lid 1000 Thermosteel 24 Hours Hot & Cold Water Bottle 1 Litre,Home & Kitchen >> Home Furnishing >> Water Bottles >> Thermosteel Water Bottles,1205,964,"[""https://assets.myntassets.com/dpr_1.5,q_60,w_400,c_limit,fl_progressive/assets/images/19920326/2022/9/13/252da7ec-3d71-4ec2-a109-9f9a60b97ace1663070607061WaterBottle1.jpg""]",Silver-toned water bottle made of stainless steel with a solid pattern. It has a normal lid and a capacity of 1000ML. BPA-free and suitable for both hot and cold liquids.,Milton,"{""product_specification"": [{""Set Contents"":""1 Bottle""}, {""Colour"":""Silver-toned""}, {""Pattern"":""Solid""}, {""Material"":""Copper""}, {""Cap Type"":""Normal lid""}, {""Type"":""Flask""}, {""Feature"":""BPA Free""}, {""Capacity"":""1000ML""}]}",Home & Kitchen,Home Furnishing,Water Bottles,Thermosteel Water Bottles,,,A,20,"[""#office""]"
HK86389,Milton Thermosteel Deluxe 1000 Bottle,Home & Kitchen >> Home Furnishing >> Water Bottles >> Thermosteel Water Bottles,1450,999,"[""https://m.media-amazon.com/images/I/61c-GtJ+0eL._SX679_.jpg""]",The Milton Thermosteel Deluxe 1000 Bottle is a vacuum-insulated stainless steel bottle with a capacity of 1000 ml.,Milton,"{""product_specification"": [{ ""Material"":""Stainless Steel""}, { ""Color"":""Silver""}, { ""Item Weight"":""200g""}, { ""Capacity"":""1000 Milliliters""}]}",Home & Kitchen,Home Furnishing,Water Bottles,Thermosteel Water Bottles,,,A,31.10344828,"[""#office""]"
HK79920,"Owala FreeSip Insulated Stainless Steel Water Bottle with Straw, BPA-Free Sports Water Bottle",Home & Kitchen >> Home Furnishing >> Water Bottles >> Stainless Steel Water Bottles,3193,2999,"[""https://m.media-amazon.com/images/I/21rBdUbwBrL._AC_US100_.jpg"",""https://m.media-amazon.com/images/I/41GjU0fcxlL._AC_US100_.jpg"",""https://m.media-amazon.com/images/I/418nAwtwZGL._AC_US100_.jpg"",""https://m.media-amazon.com/images/I/41nbNWEtlIL._AC_US100_.jpg""]","The Owala FreeSip Insulated Stainless-Steel Water Bottle with Locking Push-Button Lid easily tackles every thirst. With a built-in, easy-clean straw and a wide-mouth opening, the FreeSip reusable bottle is designed for drinking two different ways:sipping upright through the straw or tilting back to swig from the wide-mouth spout opening. Add in a push-to-open lid and playful colors, and staying hydrated has never been simpler—or more fun.",Owala,"{""product_specification"": [{""Brand"":""Owala""}, {""Capacity"":""40 Fluid Ounces""}, {""Color"":""Gray""}, {""Recommended Uses For Product"":""Travel""}, {""Special Feature"":""Insulated, Straw""}, {""Age Range"":""Adult""}, {""Product Dimensions"":""3.6\""W x 11.64\""H""}, {""Theme"":""Sport""}, {""Material"":""Stainless Steel""}, {""Number of Items"":""1""}, {""Item Weight"":""1.28 pounds""}, {""Manufacturer"":""BlenderBottle""}]}",Home & Kitchen,Home Furnishing,Water Bottles,Stainless Steel Water Bottles,,,A,6.075790792,
HK56075,HRX by Hrithik Roshan Blue & Peach Stainless Steel Single Wall Vacuum Water Bottle 1 Ltr,Home & Kitchen >> Home Furnishing >> Water Bottles >> Stainless Steel Water Bottles,1499,494,"[""https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/26954484/2024/1/12/c40efe30-ed14-484c-93d2-a61271b8526f1705060809749WaterBottle1.jpg""]","Stay hydrated on-the-go with this stylish and durable water bottle from HRX by Hrithik Roshan. Crafted from stainless steel, this single-wall vacuum water bottle keeps your beverages cold for longer periods. With a capacity of 1 liter, it's perfect for carrying water or your favorite beverages during workouts, travels, or daily commutes. The sleek blue and peach color combination with a colorblocked pattern adds a touch of style to your accessories collection.",HRX by Hrithik Roshan,"{""product_specification"": [{""Set Content"":""Water Bottle""}, {""Colour"":""Blue & Peach""}, {""Print Or Pattern"":""Colourblocked""}, {""Material"":""Stainless Steel""}, {""Capacity"":""1 Ltr""}, {""Type"":""Regular""}, {""Features"":""Single Wall Vacuum""}, {""Dimensions"":""27.9 cm x 7 cm (Length x Width)""}, {""BPA Free"":""Yes""}, {""Cap Type"":""Round""}]}",Home & Kitchen,Home Furnishing,Water Bottles,Stainless Steel Water Bottles,,,A,67.04469646,
HK99202,Borosil Hydra Stainless Steel Bottle,Home & Kitchen >> Home Furnishing >> Water Bottles >> Stainless Steel Water Bottles,845,620,"[""https://m.media-amazon.com/images/I/51mM4CntKzL._SX679_.jpg""]",The Borosil Hydra Stainless Steel Bottle is designed for carrying beverages on the go. It features a stainless steel body.,Borosil,"{""product_specification"": [{ ""Material"":""Stainless Steel""}, { ""Color"":""Black""}, { ""Special Feature"":""Freezer Safe""}, { ""Style"":""Coffeemate""}, { ""Theme"":""Fantasy""}, { ""Recommended Uses For Product"":""Home""}]}",Home & Kitchen,Home Furnishing,Water Bottles,Stainless Steel Water Bottles,,,A,26.62721893,
HK97682,Borosil Brown Leak-Proof Copper Water Bottle - 1L,Home & Kitchen >> Home Furnishing >> Water Bottles >> Copper Water Bottles,1495,941,"[""https://m.media-amazon.com/images/I/41DlSUf1+vL.jpg""]","The Borosil Brown Leak-Proof Copper Water Bottle - 1L features a sleek design in brown color. It is made of copper and has a capacity of 1 liter. This regular type water bottle is BPA-free and leak-proof, ensuring safe and convenient use. The dimensions are 25.5cm x 7cm (Length x Width). It comes with a screw cap for easy access. To maintain its quality, wash with soap and rinse off with clean water.",Borosil,"{""product_specification"": [{""Material"":""Copper""}, {""Type"":""Regular""}, {""BPA Free"":""Yes""}, {""Cap Type"":""Screw Cap""}]}",Home & Kitchen,Home Furnishing,Water Bottles,Copper Water Bottles,,,A,37.05685619,"[""#healthy""]"
FO10382,RED TAPE Casual Shoes for Women,Footwear >> Women's Footwear >> Women's Casual Shoes >> RED TAPE Women's Casual Shoes,5399,1619,"[""https://rukminim2.flixcart.com/image/128/128/xif0q/shoe/f/w/z/5-rll014-red-tape-multi-original-imagtprbpfpgskje.jpeg"",""https://rukminim2.flixcart.com/image/128/128/xif0q/shoe/o/x/u/7-rll014-7-red-tape-multi-original-imagx9mg4svgc7zu.jpeg?q=70&crop=false"",""https://rukminim2.flixcart.com/image/128/128/xif0q/shoe/s/e/4/5-rll014-red-tape-multi-original-imagtprbkvh7tkh9.jpeg?q=70&crop=false"",""https://rukminim2.flixcart.com/image/128/128/xif0q/shoe/n/t/p/5-rll014-red-tape-multi-original-imagtprb4zhfqzcx.jpeg?q=70&crop=false""]","RED TAPE Casual Shoes for Women offer a perfect blend of style and comfort. Featuring a soft cushioned insole, these shoes ensure all-day comfort for your feet, whether you're out for a casual stroll or running errands.",RED TAPE,"{""product_specification"": [{""Color"":""Multicolor""}, {""Outer Material"":""PU""}, {""Model Name"":""Casual Shoes for Women | Soft Cushioned Insole, Slip-Resistance""}, {""Ideal For"":""Women""}, {""Occasion"":""Casual""}, {""Type for Casual"":""Sneakers""}, {""Net Quantity"":""1""}, {""Sole Material"":""TPR""}, {""Closure"":""Lace-Ups""}, {""Upper Pattern"":""Solid""}, {""Sales Package"":""1 Pair""}, {""Pack of"":""1""}, {""Tip Shape"":""Round""}]}",Footwear,Women's Footwear,Women's Casual Shoes,RED TAPE Women's Casual Shoes,,,W,70.01296536,
FO62731,Adidas Women Woven Design Amalgo Running Shoes,Footwear >> Women's Footwear >> Sports Shoes >> Adidas Sports Shoes,4599,2989,"[""https://assets.myntassets.com/dpr_1.5,q_60,w_400,c_limit,fl_progressive/assets/images/23131150/2023/9/5/2627caad-b9b1-4f98-a20c-9aa53443163f1693894947016-ADIDAS-Women-Sports-Shoes-9671693894946743-1.jpg""]","A pair of running shoes for women, featuring a woven design. Regular styling with lace-up detail. Cushioned footbed. Textured and patterned outsole. Warranty:3 months (Warranty provided by brand/manufacturer).",Adidas,"{""product_specification"": [{""Sport"":""Running""}, {""Material"":""Synthetic""}, {""Fastening"":""Lace-Ups""}, {""Ankle Height"":""Regular""}, {""Outsole Type"":""Marking""}, {""Cleats"":""No Cleats""}, {""Pronation for Running Shoes"":""Neutral""}, {""Cushioning"":""Medium""}, {""Warranty"":""3 months""}, {""Surface Type"":""Court""}, {""Number of Items"":""2""}, {""Package Contains"":""A pair of shoes""}]}",Footwear,Women's Footwear,Sports Shoes,Adidas Sports Shoes,,,W,35.00761035,"[""#sports""]"
FO25510,Skechers Women's Go Walk Joy Sneaker,Footwear >> Women's Footwear >> Sneakers >> Skechers Sneakers,5385,2857,"[""https://m.media-amazon.com/images/I/21OhXexK8IL._AC_US40_.jpg"",""https://m.media-amazon.com/images/I/21mwDqTjGvL._AC_US40_.jpg"",""https://m.media-amazon.com/images/I/21mRRo1va+L._AC_US40_.jpg"",""https://m.media-amazon.com/images/I/21lLuMoDCqL._AC_US40_.jpg"",""https://m.media-amazon.com/images/I/31897IwdgEL._AC_US40_.jpg""]","Experience lightweight and responsive comfort with the Skechers Women's Go Walk Joy Sneaker. Featuring a 5Gen midsole for cushioning and a Skechers Air Cooled Goga Mat breathable insole, these sneakers offer high-rebound cushioning for all-day comfort. ",Skechers ,"{""product_specification"": [{""Fabric type"":""100% Synthetic""}, {""Care instructions"":""Machine Wash""}, {""Origin"":""Imported""}, {""Sole material"":""Rubber""}]}",Footwear,Women's Footwear,Sneakers,Skechers Sneakers,,,W,46.9452182,"[""#party""]"
FO53099,PUMA Women's Tazon 6 Sneaker,Footwear >> Women's Footwear >> Sneakers >> PUMA Women's Sneakers,8946,3436,"[""https://m.media-amazon.com/images/I/419+u1LPf5L._AC_US40_.jpg"",""https://m.media-amazon.com/images/I/51Y3H-0RlOL._AC_US40_.jpg"",""https://m.media-amazon.com/images/I/51YADmAdseL._AC_US40_.jpg"",""https://m.media-amazon.com/images/I/41BY9lsIG-L._AC_US40_.jpg""]","A sleek, streamlined silhouette sets the PUMA tazon 6 shoe apart from the rest. This stylish sneaker sports a synthetic leather upper with midfoot saddle for maximum fit and comfort while eva in the heel absobs impact.",PUMA ,"{""product_specification"": [{""Fabric type"":""100% Synthetic Leather""}, {""Care instructions"":""Machine Wash""}, {""Origin"":""USA""}, {""Sole material"":""Rubber""}]}",Footwear,Women's Footwear,Sneakers,PUMA Women's Sneakers,,,W,61.59177286,"[""#party""]"
FO41783,Nike Women's Race Running Shoe,Footwear >> Women's Footwear >> Running Shoes >> Nike Running Shoes,5537,4524,"[""https://m.media-amazon.com/images/I/41yjfkgt1kL._AC_US40_.jpg"",""https://m.media-amazon.com/images/I/41ZyhQCkXGL._AC_US40_.jpg"",""https://m.media-amazon.com/images/I/419Mkjz0DbL._AC_US40_.jpg"",""https://m.media-amazon.com/images/I/41Aeu4pQVkL._AC_US40_.jpg""]",Take on your next run in the Nike Women's Revolution 6 Next Nature Running Shoes. The soft upper offers comfort and the foam midsole provides reliable support. The design is made with at least 20% recycled content and is part of Nike's commitment to protecting the future of sport.,Nike ,"{""product_specification"": [{""Sole material"":""Synthetic Rubber""}, {""Shaft height"":""Low Top""}, {""Outer material"":""Synthetic""}, {""Inner material"":""Manmade""}]}",Footwear,Women's Footwear,Running Shoes,Nike Running Shoes,,,W,18.29510565,"[""#sports""]"
FO17336,Adidas Women's Superstar Shoes,Footwear >> Women's Footwear >> Fashion Shoes >> Adidas Fashion Shoes,7873,6500,"[""https://m.media-amazon.com/images/I/31I+ORmDcDL._AC_US40_.jpg"",""https://m.media-amazon.com/images/I/41hBkBCfg6L._AC_US40_.jpg"",""https://m.media-amazon.com/images/I/41s9KlBL21L._AC_US40_.jpg"",""https://m.media-amazon.com/images/I/314K15gAD+L._AC_US40_.jpg""]","The Adidas Women's Superstar Shoes are a timeless classic, blending iconic style with modern comfort. Featuring the signature shell toe design and classic 3-Stripes detailing, these shoes exude retro charm while offering versatile wearability. Crafted with a durable leather upper and a comfortable textile lining, they provide lasting support and breathability throughout the day. ",Adidas,"{""product_specification"": [{""Fabric Type"":""100% Leather""}, {""Sole Material"":""Rubber""}, {""Outer Material"":""Leather""}, {""Closure Type"":""Lace-Up""}, {""Color"":""White""}, {""Origin"":""Indonesia""}]}",Footwear,Women's Footwear,Fashion Shoes,Adidas Fashion Shoes,,,W,17.43934968,"[""#party""]"
